image_path,message_id,channel_id,detected_object_class_id,detected_object_name,confidence_score,bounding_box_xyxy
C:\Users\hp\Desktop\matos\tenx 10academy\week 7\Shipping a Data Product From Raw Telegram Data to an Analytical API\data\raw\images\2025-07-09\lobelia4cosmetics\18478.jpg,18478,lobelia4cosmetics,52,hot dog,0.2594756484031677,"[260.45599365234375, 70.56930541992188, 377.39959716796875, 183.46905517578125]"
C:\Users\hp\Desktop\matos\tenx 10academy\week 7\Shipping a Data Product From Raw Telegram Data to an Analytical API\data\raw\images\2025-07-09\lobelia4cosmetics\18480.jpg,18480,lobelia4cosmetics,0,person,0.4068538248538971,"[182.12451171875, 363.93804931640625, 306.71710205078125, 525.449462890625]"
C:\Users\hp\Desktop\matos\tenx 10academy\week 7\Shipping a Data Product From Raw Telegram Data to an Analytical API\data\raw\images\2025-07-09\lobelia4cosmetics\18482.jpg,18482,lobelia4cosmetics,11,stop sign,0.45785507559776306,"[16.356964111328125, 13.495979309082031, 262.6202392578125, 387.2282409667969]"
C:\Users\hp\Desktop\matos\tenx 10academy\week 7\Shipping a Data Product From Raw Telegram Data to an Analytical API\data\raw\images\2025-07-09\lobelia4cosmetics\18485.jpg,18485,lobelia4cosmetics,41,cup,0.589409589767456,"[219.736572265625, 799.000732421875, 579.2696533203125, 990.6767578125]"
C:\Users\hp\Desktop\matos\tenx 10academy\week 7\Shipping a Data Product From Raw Telegram Data to an Analytical API\data\raw\images\2025-07-09\lobelia4cosmetics\18485.jpg,18485,lobelia4cosmetics,60,dining table,0.4641651511192322,"[0.0, 657.41455078125, 1010.278564453125, 1277.592529296875]"
C:\Users\hp\Desktop\matos\tenx 10academy\week 7\Shipping a Data Product From Raw Telegram Data to an Analytical API\data\raw\images\2025-07-09\lobelia4cosmetics\18485.jpg,18485,lobelia4cosmetics,41,cup,0.3176514804363251,"[219.64959716796875, 797.403076171875, 454.5390625, 990.37353515625]"
C:\Users\hp\Desktop\matos\tenx 10academy\week 7\Shipping a Data Product From Raw Telegram Data to an Analytical API\data\raw\images\2025-07-09\tikvahpharma\172092.jpg,172092,tikvahpharma,65,remote,0.8464228510856628,"[623.7567138671875, 603.9696655273438, 1079.494384765625, 1065.947265625]"
C:\Users\hp\Desktop\matos\tenx 10academy\week 7\Shipping a Data Product From Raw Telegram Data to an Analytical API\data\raw\images\2025-07-09\tikvahpharma\172099.jpg,172099,tikvahpharma,0,person,0.8219214677810669,"[0.0, 1.0045795440673828, 493.96026611328125, 675.5388793945312]"
C:\Users\hp\Desktop\matos\tenx 10academy\week 7\Shipping a Data Product From Raw Telegram Data to an Analytical API\data\raw\images\2025-07-09\tikvahpharma\172100.jpg,172100,tikvahpharma,39,bottle,0.7599905133247375,"[322.0411376953125, 66.25816345214844, 706.7254638671875, 566.5611572265625]"
C:\Users\hp\Desktop\matos\tenx 10academy\week 7\Shipping a Data Product From Raw Telegram Data to an Analytical API\data\raw\images\2025-07-09\tikvahpharma\172100.jpg,172100,tikvahpharma,39,bottle,0.48945820331573486,"[19.37530517578125, 13.13232421875, 550.8679809570312, 519.1659545898438]"
C:\Users\hp\Desktop\matos\tenx 10academy\week 7\Shipping a Data Product From Raw Telegram Data to an Analytical API\data\raw\images\2025-07-09\tikvahpharma\172100.jpg,172100,tikvahpharma,39,bottle,0.44798630475997925,"[22.18682861328125, 9.51715087890625, 553.4182739257812, 759.6826782226562]"
C:\Users\hp\Desktop\matos\tenx 10academy\week 7\Shipping a Data Product From Raw Telegram Data to an Analytical API\data\raw\images\2025-07-09\tikvahpharma\172100.jpg,172100,tikvahpharma,39,bottle,0.31520360708236694,"[37.8153076171875, 401.3256530761719, 548.1580810546875, 791.8466796875]"
C:\Users\hp\Desktop\matos\tenx 10academy\week 7\Shipping a Data Product From Raw Telegram Data to an Analytical API\data\raw\images\2025-07-10\lobelia4cosmetics\18486.jpg,18486,lobelia4cosmetics,41,cup,0.3953271806240082,"[140.82952880859375, 316.704345703125, 776.4070434570312, 1231.033203125]"
C:\Users\hp\Desktop\matos\tenx 10academy\week 7\Shipping a Data Product From Raw Telegram Data to an Analytical API\data\raw\images\2025-07-10\lobelia4cosmetics\18486.jpg,18486,lobelia4cosmetics,52,hot dog,0.2594756484031677,"[260.45599365234375, 70.56930541992188, 377.39959716796875, 183.46905517578125]"
C:\Users\hp\Desktop\matos\tenx 10academy\week 7\Shipping a Data Product From Raw Telegram Data to an Analytical API\data\raw\images\2025-07-10\lobelia4cosmetics\18487.jpg,18487,lobelia4cosmetics,39,bottle,0.47511228919029236,"[151.95941162109375, 26.680681228637695, 402.515869140625, 528.0278930664062]"
C:\Users\hp\Desktop\matos\tenx 10academy\week 7\Shipping a Data Product From Raw Telegram Data to an Analytical API\data\raw\images\2025-07-10\lobelia4cosmetics\18488.jpg,18488,lobelia4cosmetics,39,bottle,0.6869127750396729,"[256.9072265625, 36.983154296875, 708.5888671875, 1238.16943359375]"
C:\Users\hp\Desktop\matos\tenx 10academy\week 7\Shipping a Data Product From Raw Telegram Data to an Analytical API\data\raw\images\2025-07-10\lobelia4cosmetics\18489.jpg,18489,lobelia4cosmetics,67,cell phone,0.5484079122543335,"[165.7634735107422, 41.875030517578125, 401.69647216796875, 505.51263427734375]"
C:\Users\hp\Desktop\matos\tenx 10academy\week 7\Shipping a Data Product From Raw Telegram Data to an Analytical API\data\raw\images\2025-07-10\lobelia4cosmetics\18490.jpg,18490,lobelia4cosmetics,72,refrigerator,0.38533541560173035,"[56.02237319946289, 28.14296531677246, 801.1395874023438, 1121.6285400390625]"
C:\Users\hp\Desktop\matos\tenx 10academy\week 7\Shipping a Data Product From Raw Telegram Data to an Analytical API\data\raw\images\2025-07-10\lobelia4cosmetics\18491.jpg,18491,lobelia4cosmetics,0,person,0.4068538248538971,"[182.12451171875, 363.93804931640625, 306.71710205078125, 525.449462890625]"
C:\Users\hp\Desktop\matos\tenx 10academy\week 7\Shipping a Data Product From Raw Telegram Data to an Analytical API\data\raw\images\2025-07-10\lobelia4cosmetics\18492.jpg,18492,lobelia4cosmetics,39,bottle,0.46267056465148926,"[148.68212890625, 22.12389373779297, 404.2507629394531, 535.327392578125]"
C:\Users\hp\Desktop\matos\tenx 10academy\week 7\Shipping a Data Product From Raw Telegram Data to an Analytical API\data\raw\images\2025-07-10\lobelia4cosmetics\18494.jpg,18494,lobelia4cosmetics,39,bottle,0.4572097957134247,"[170.24078369140625, 7.042240142822266, 508.7655029296875, 672.170166015625]"
C:\Users\hp\Desktop\matos\tenx 10academy\week 7\Shipping a Data Product From Raw Telegram Data to an Analytical API\data\raw\images\2025-07-10\lobelia4cosmetics\18495.jpg,18495,lobelia4cosmetics,73,book,0.4435158967971802,"[80.14434814453125, 67.45773315429688, 459.058837890625, 740.4412841796875]"
C:\Users\hp\Desktop\matos\tenx 10academy\week 7\Shipping a Data Product From Raw Telegram Data to an Analytical API\data\raw\images\2025-07-10\lobelia4cosmetics\18495.jpg,18495,lobelia4cosmetics,49,orange,0.43295425176620483,"[89.9352035522461, 143.01437377929688, 441.62786865234375, 285.0746765136719]"
C:\Users\hp\Desktop\matos\tenx 10academy\week 7\Shipping a Data Product From Raw Telegram Data to an Analytical API\data\raw\images\2025-07-10\lobelia4cosmetics\18498.jpg,18498,lobelia4cosmetics,39,bottle,0.5184615254402161,"[99.3673095703125, 49.471923828125, 606.62109375, 1274.590087890625]"
C:\Users\hp\Desktop\matos\tenx 10academy\week 7\Shipping a Data Product From Raw Telegram Data to an Analytical API\data\raw\images\2025-07-10\lobelia4cosmetics\18499.jpg,18499,lobelia4cosmetics,39,bottle,0.8489181995391846,"[249.81878662109375, 38.364013671875, 688.9873657226562, 1162.70166015625]"
C:\Users\hp\Desktop\matos\tenx 10academy\week 7\Shipping a Data Product From Raw Telegram Data to an Analytical API\data\raw\images\2025-07-10\lobelia4cosmetics\18501.jpg,18501,lobelia4cosmetics,39,bottle,0.9278404116630554,"[214.83438110351562, 172.9500732421875, 604.7655029296875, 1105.318603515625]"
C:\Users\hp\Desktop\matos\tenx 10academy\week 7\Shipping a Data Product From Raw Telegram Data to an Analytical API\data\raw\images\2025-07-10\lobelia4cosmetics\18501.jpg,18501,lobelia4cosmetics,39,bottle,0.38874974846839905,"[161.035400390625, 11.916473388671875, 234.15936279296875, 176.04916381835938]"
C:\Users\hp\Desktop\matos\tenx 10academy\week 7\Shipping a Data Product From Raw Telegram Data to an Analytical API\data\raw\images\2025-07-10\lobelia4cosmetics\18502.jpg,18502,lobelia4cosmetics,39,bottle,0.9530306458473206,"[272.2961730957031, 80.551513671875, 681.630859375, 1148.634521484375]"
C:\Users\hp\Desktop\matos\tenx 10academy\week 7\Shipping a Data Product From Raw Telegram Data to an Analytical API\data\raw\images\2025-07-10\lobelia4cosmetics\18502.jpg,18502,lobelia4cosmetics,39,bottle,0.3579406440258026,"[157.99664306640625, 4.4221343994140625, 230.92083740234375, 163.717529296875]"
C:\Users\hp\Desktop\matos\tenx 10academy\week 7\Shipping a Data Product From Raw Telegram Data to an Analytical API\data\raw\images\2025-07-10\lobelia4cosmetics\18503.jpg,18503,lobelia4cosmetics,39,bottle,0.881782054901123,"[240.02197265625, 78.352294921875, 647.648681640625, 1112.93505859375]"
C:\Users\hp\Desktop\matos\tenx 10academy\week 7\Shipping a Data Product From Raw Telegram Data to an Analytical API\data\raw\images\2025-07-10\lobelia4cosmetics\18504.jpg,18504,lobelia4cosmetics,39,bottle,0.7983744144439697,"[246.14208984375, 164.77001953125, 645.2601318359375, 1115.890380859375]"
C:\Users\hp\Desktop\matos\tenx 10academy\week 7\Shipping a Data Product From Raw Telegram Data to an Analytical API\data\raw\images\2025-07-10\lobelia4cosmetics\18504.jpg,18504,lobelia4cosmetics,39,bottle,0.4811692237854004,"[36.2227783203125, 20.844329833984375, 130.42327880859375, 245.07315063476562]"
C:\Users\hp\Desktop\matos\tenx 10academy\week 7\Shipping a Data Product From Raw Telegram Data to an Analytical API\data\raw\images\2025-07-10\lobelia4cosmetics\18504.jpg,18504,lobelia4cosmetics,39,bottle,0.34683021903038025,"[194.4876708984375, 36.385009765625, 277.10498046875, 233.37057495117188]"
C:\Users\hp\Desktop\matos\tenx 10academy\week 7\Shipping a Data Product From Raw Telegram Data to an Analytical API\data\raw\images\2025-07-10\lobelia4cosmetics\18504.jpg,18504,lobelia4cosmetics,39,bottle,0.32753869891166687,"[125.566162109375, 26.89849853515625, 198.6429443359375, 224.7413330078125]"
C:\Users\hp\Desktop\matos\tenx 10academy\week 7\Shipping a Data Product From Raw Telegram Data to an Analytical API\data\raw\images\2025-07-10\lobelia4cosmetics\18505.jpg,18505,lobelia4cosmetics,39,bottle,0.7491163015365601,"[191.6993408203125, 185.090576171875, 535.1748046875, 1231.4873046875]"
C:\Users\hp\Desktop\matos\tenx 10academy\week 7\Shipping a Data Product From Raw Telegram Data to an Analytical API\data\raw\images\2025-07-10\lobelia4cosmetics\18505.jpg,18505,lobelia4cosmetics,39,bottle,0.42876893281936646,"[596.4520263671875, 0.0119171142578125, 684.877197265625, 187.66612243652344]"
C:\Users\hp\Desktop\matos\tenx 10academy\week 7\Shipping a Data Product From Raw Telegram Data to an Analytical API\data\raw\images\2025-07-10\lobelia4cosmetics\18505.jpg,18505,lobelia4cosmetics,39,bottle,0.42136043310165405,"[440.74609375, 0.1925201416015625, 540.11279296875, 201.16258239746094]"
C:\Users\hp\Desktop\matos\tenx 10academy\week 7\Shipping a Data Product From Raw Telegram Data to an Analytical API\data\raw\images\2025-07-10\lobelia4cosmetics\18505.jpg,18505,lobelia4cosmetics,39,bottle,0.40551209449768066,"[310.01666259765625, 7.542205810546875, 385.5294189453125, 175.12493896484375]"
C:\Users\hp\Desktop\matos\tenx 10academy\week 7\Shipping a Data Product From Raw Telegram Data to an Analytical API\data\raw\images\2025-07-10\lobelia4cosmetics\18505.jpg,18505,lobelia4cosmetics,39,bottle,0.350585013628006,"[381.271484375, 3.2739410400390625, 448.58203125, 174.5840606689453]"
C:\Users\hp\Desktop\matos\tenx 10academy\week 7\Shipping a Data Product From Raw Telegram Data to an Analytical API\data\raw\images\2025-07-10\lobelia4cosmetics\18506.jpg,18506,lobelia4cosmetics,39,bottle,0.9365288615226746,"[229.8837890625, 69.40771484375, 632.9027099609375, 1262.582763671875]"
C:\Users\hp\Desktop\matos\tenx 10academy\week 7\Shipping a Data Product From Raw Telegram Data to an Analytical API\data\raw\images\2025-07-10\lobelia4cosmetics\18506.jpg,18506,lobelia4cosmetics,61,toilet,0.4031291902065277,"[724.790283203125, 814.021484375, 959.62255859375, 1279.16650390625]"
C:\Users\hp\Desktop\matos\tenx 10academy\week 7\Shipping a Data Product From Raw Telegram Data to an Analytical API\data\raw\images\2025-07-10\lobelia4cosmetics\18507.jpg,18507,lobelia4cosmetics,76,scissors,0.3376501798629761,"[150.01043701171875, 4.622314453125, 236.50372314453125, 293.42291259765625]"
C:\Users\hp\Desktop\matos\tenx 10academy\week 7\Shipping a Data Product From Raw Telegram Data to an Analytical API\data\raw\images\2025-07-10\lobelia4cosmetics\18507.jpg,18507,lobelia4cosmetics,65,remote,0.3167746663093567,"[80.2586669921875, 4.635498046875, 226.516357421875, 311.71435546875]"
C:\Users\hp\Desktop\matos\tenx 10academy\week 7\Shipping a Data Product From Raw Telegram Data to an Analytical API\data\raw\images\2025-07-10\lobelia4cosmetics\18509.jpg,18509,lobelia4cosmetics,73,book,0.5679147243499756,"[388.7110290527344, 72.76290130615234, 518.4763793945312, 473.0109558105469]"
C:\Users\hp\Desktop\matos\tenx 10academy\week 7\Shipping a Data Product From Raw Telegram Data to an Analytical API\data\raw\images\2025-07-10\lobelia4cosmetics\18511.jpg,18511,lobelia4cosmetics,68,microwave,0.4192948341369629,"[299.35577392578125, 246.1731414794922, 412.6593322753906, 314.9913330078125]"
C:\Users\hp\Desktop\matos\tenx 10academy\week 7\Shipping a Data Product From Raw Telegram Data to an Analytical API\data\raw\images\2025-07-10\lobelia4cosmetics\18514.jpg,18514,lobelia4cosmetics,67,cell phone,0.5484079122543335,"[165.7634735107422, 41.875030517578125, 401.69647216796875, 505.51263427734375]"
C:\Users\hp\Desktop\matos\tenx 10academy\week 7\Shipping a Data Product From Raw Telegram Data to an Analytical API\data\raw\images\2025-07-10\lobelia4cosmetics\18515.jpg,18515,lobelia4cosmetics,73,book,0.2753829061985016,"[204.39111328125, 73.2872314453125, 930.000244140625, 1277.373779296875]"
C:\Users\hp\Desktop\matos\tenx 10academy\week 7\Shipping a Data Product From Raw Telegram Data to an Analytical API\data\raw\images\2025-07-10\tikvahpharma\172112.jpg,172112,tikvahpharma,62,tv,0.8252831697463989,"[321.6503601074219, 85.40945434570312, 469.34136962890625, 187.6213836669922]"
C:\Users\hp\Desktop\matos\tenx 10academy\week 7\Shipping a Data Product From Raw Telegram Data to an Analytical API\data\raw\images\2025-07-10\tikvahpharma\172112.jpg,172112,tikvahpharma,67,cell phone,0.28754785656929016,"[336.9537353515625, 221.74244689941406, 399.3267517089844, 284.7635192871094]"
C:\Users\hp\Desktop\matos\tenx 10academy\week 7\Shipping a Data Product From Raw Telegram Data to an Analytical API\data\raw\images\2025-07-10\tikvahpharma\172113.jpg,172113,tikvahpharma,67,cell phone,0.5610815286636353,"[135.78826904296875, 16.733413696289062, 544.0068969726562, 641.6204833984375]"
C:\Users\hp\Desktop\matos\tenx 10academy\week 7\Shipping a Data Product From Raw Telegram Data to an Analytical API\data\raw\images\2025-07-10\tikvahpharma\172114.jpg,172114,tikvahpharma,67,cell phone,0.49472227692604065,"[117.67922973632812, 196.6177520751953, 673.4266967773438, 469.4683837890625]"
C:\Users\hp\Desktop\matos\tenx 10academy\week 7\Shipping a Data Product From Raw Telegram Data to an Analytical API\data\raw\images\2025-07-10\tikvahpharma\172135.jpg,172135,tikvahpharma,0,person,0.8520633578300476,"[589.680908203125, 157.95855712890625, 973.07763671875, 588.246826171875]"
C:\Users\hp\Desktop\matos\tenx 10academy\week 7\Shipping a Data Product From Raw Telegram Data to an Analytical API\data\raw\images\2025-07-10\tikvahpharma\172135.jpg,172135,tikvahpharma,0,person,0.8393114805221558,"[172.00949096679688, 35.70714569091797, 522.2735595703125, 283.1709289550781]"
C:\Users\hp\Desktop\matos\tenx 10academy\week 7\Shipping a Data Product From Raw Telegram Data to an Analytical API\data\raw\images\2025-07-11\lobelia4cosmetics\18518.jpg,18518,lobelia4cosmetics,39,bottle,0.4572097957134247,"[170.24078369140625, 7.042240142822266, 508.7655029296875, 672.170166015625]"
C:\Users\hp\Desktop\matos\tenx 10academy\week 7\Shipping a Data Product From Raw Telegram Data to an Analytical API\data\raw\images\2025-07-11\lobelia4cosmetics\18521.jpg,18521,lobelia4cosmetics,39,bottle,0.5791763663291931,"[158.8509063720703, 6.463339805603027, 516.116943359375, 668.5074462890625]"
C:\Users\hp\Desktop\matos\tenx 10academy\week 7\Shipping a Data Product From Raw Telegram Data to an Analytical API\data\raw\images\2025-07-11\lobelia4cosmetics\18522.jpg,18522,lobelia4cosmetics,39,bottle,0.8049418330192566,"[141.56399536132812, 24.941587448120117, 363.4849548339844, 453.5033874511719]"
C:\Users\hp\Desktop\matos\tenx 10academy\week 7\Shipping a Data Product From Raw Telegram Data to an Analytical API\data\raw\images\2025-07-11\lobelia4cosmetics\18524.jpg,18524,lobelia4cosmetics,39,bottle,0.5184615254402161,"[99.3673095703125, 49.471923828125, 606.62109375, 1274.590087890625]"
C:\Users\hp\Desktop\matos\tenx 10academy\week 7\Shipping a Data Product From Raw Telegram Data to an Analytical API\data\raw\images\2025-07-11\lobelia4cosmetics\18526.jpg,18526,lobelia4cosmetics,41,cup,0.3953271806240082,"[140.82952880859375, 316.704345703125, 776.4070434570312, 1231.033203125]"
C:\Users\hp\Desktop\matos\tenx 10academy\week 7\Shipping a Data Product From Raw Telegram Data to an Analytical API\data\raw\images\2025-07-11\lobelia4cosmetics\18526.jpg,18526,lobelia4cosmetics,52,hot dog,0.2594756484031677,"[260.45599365234375, 70.56930541992188, 377.39959716796875, 183.46905517578125]"
C:\Users\hp\Desktop\matos\tenx 10academy\week 7\Shipping a Data Product From Raw Telegram Data to an Analytical API\data\raw\images\2025-07-11\tikvahpharma\172178.jpg,172178,tikvahpharma,65,remote,0.8464228510856628,"[623.7567138671875, 603.9696655273438, 1079.494384765625, 1065.947265625]"
C:\Users\hp\Desktop\matos\tenx 10academy\week 7\Shipping a Data Product From Raw Telegram Data to an Analytical API\data\raw\images\2025-07-11\tikvahpharma\172209.jpg,172209,tikvahpharma,74,clock,0.624062180519104,"[67.0067138671875, 320.3320617675781, 971.87451171875, 1136.465576171875]"
C:\Users\hp\Desktop\matos\tenx 10academy\week 7\Shipping a Data Product From Raw Telegram Data to an Analytical API\data\raw\images\2025-07-11\tikvahpharma\172252.jpg,172252,tikvahpharma,39,bottle,0.6309812664985657,"[302.3364562988281, 349.651611328125, 471.3004150390625, 602.6121826171875]"
C:\Users\hp\Desktop\matos\tenx 10academy\week 7\Shipping a Data Product From Raw Telegram Data to an Analytical API\data\raw\images\2025-07-11\tikvahpharma\172252.jpg,172252,tikvahpharma,60,dining table,0.2898806035518646,"[7.19171142578125, 1.1661968231201172, 934.7489624023438, 775.0314331054688]"
C:\Users\hp\Desktop\matos\tenx 10academy\week 7\Shipping a Data Product From Raw Telegram Data to an Analytical API\data\raw\images\2025-07-11\tikvahpharma\172252.jpg,172252,tikvahpharma,39,bottle,0.2860846519470215,"[137.26881408691406, 339.0321960449219, 312.9861755371094, 592.7073974609375]"
C:\Users\hp\Desktop\matos\tenx 10academy\week 7\Shipping a Data Product From Raw Telegram Data to an Analytical API\data\raw\images\2025-07-11\tikvahpharma\172263.jpg,172263,tikvahpharma,65,remote,0.8464228510856628,"[623.7567138671875, 603.9696655273438, 1079.494384765625, 1065.947265625]"
C:\Users\hp\Desktop\matos\tenx 10academy\week 7\Shipping a Data Product From Raw Telegram Data to an Analytical API\data\raw\images\2025-07-11\tikvahpharma\172273.jpg,172273,tikvahpharma,39,bottle,0.9094381332397461,"[429.56304931640625, 445.17462158203125, 592.286376953125, 797.6734619140625]"
C:\Users\hp\Desktop\matos\tenx 10academy\week 7\Shipping a Data Product From Raw Telegram Data to an Analytical API\data\raw\images\2025-07-11\tikvahpharma\172273.jpg,172273,tikvahpharma,39,bottle,0.3340493142604828,"[308.2450866699219, 625.9678344726562, 456.7060852050781, 799.85791015625]"
C:\Users\hp\Desktop\matos\tenx 10academy\week 7\Shipping a Data Product From Raw Telegram Data to an Analytical API\data\raw\images\2025-07-11\tikvahpharma\172274.jpg,172274,tikvahpharma,39,bottle,0.338358074426651,"[337.91107177734375, 463.51837158203125, 363.83502197265625, 527.3433227539062]"
C:\Users\hp\Desktop\matos\tenx 10academy\week 7\Shipping a Data Product From Raw Telegram Data to an Analytical API\data\raw\images\2025-07-11\tikvahpharma\172274.jpg,172274,tikvahpharma,39,bottle,0.28021326661109924,"[480.18768310546875, 381.4813232421875, 508.67413330078125, 448.1658935546875]"
C:\Users\hp\Desktop\matos\tenx 10academy\week 7\Shipping a Data Product From Raw Telegram Data to an Analytical API\data\raw\images\2025-07-12\lobelia4cosmetics\18530.jpg,18530,lobelia4cosmetics,12,parking meter,0.36147335171699524,"[76.6455078125, 77.188232421875, 786.5360107421875, 1269.405029296875]"
C:\Users\hp\Desktop\matos\tenx 10academy\week 7\Shipping a Data Product From Raw Telegram Data to an Analytical API\data\raw\images\2025-07-12\lobelia4cosmetics\18532.jpg,18532,lobelia4cosmetics,39,bottle,0.5184615254402161,"[99.3673095703125, 49.471923828125, 606.62109375, 1274.590087890625]"
C:\Users\hp\Desktop\matos\tenx 10academy\week 7\Shipping a Data Product From Raw Telegram Data to an Analytical API\data\raw\images\2025-07-12\lobelia4cosmetics\18534.jpg,18534,lobelia4cosmetics,12,parking meter,0.5721380710601807,"[138.12811279296875, 92.0567626953125, 818.7630004882812, 1244.9190673828125]"
C:\Users\hp\Desktop\matos\tenx 10academy\week 7\Shipping a Data Product From Raw Telegram Data to an Analytical API\data\raw\images\2025-07-12\lobelia4cosmetics\18535.jpg,18535,lobelia4cosmetics,12,parking meter,0.6776859164237976,"[198.2388916015625, 120.17800903320312, 798.7071533203125, 1120.80078125]"
C:\Users\hp\Desktop\matos\tenx 10academy\week 7\Shipping a Data Product From Raw Telegram Data to an Analytical API\data\raw\images\2025-07-12\tikvahpharma\172307.jpg,172307,tikvahpharma,0,person,0.8397874236106873,"[320.6264953613281, 102.46900177001953, 584.2130126953125, 411.7043151855469]"
C:\Users\hp\Desktop\matos\tenx 10academy\week 7\Shipping a Data Product From Raw Telegram Data to an Analytical API\data\raw\images\2025-07-12\tikvahpharma\172307.jpg,172307,tikvahpharma,0,person,0.8230666518211365,"[257.1949462890625, 123.04424285888672, 331.6006164550781, 250.92031860351562]"
C:\Users\hp\Desktop\matos\tenx 10academy\week 7\Shipping a Data Product From Raw Telegram Data to an Analytical API\data\raw\images\2025-07-12\tikvahpharma\172307.jpg,172307,tikvahpharma,0,person,0.8165013790130615,"[564.0116577148438, 170.5904998779297, 738.7064819335938, 410.0710144042969]"
C:\Users\hp\Desktop\matos\tenx 10academy\week 7\Shipping a Data Product From Raw Telegram Data to an Analytical API\data\raw\images\2025-07-12\tikvahpharma\172307.jpg,172307,tikvahpharma,0,person,0.7678684592247009,"[108.9625015258789, 173.13568115234375, 358.9903259277344, 411.02435302734375]"
C:\Users\hp\Desktop\matos\tenx 10academy\week 7\Shipping a Data Product From Raw Telegram Data to an Analytical API\data\raw\images\2025-07-12\tikvahpharma\172307.jpg,172307,tikvahpharma,0,person,0.7358967065811157,"[616.1580200195312, 112.54454040527344, 718.2720336914062, 211.57273864746094]"
C:\Users\hp\Desktop\matos\tenx 10academy\week 7\Shipping a Data Product From Raw Telegram Data to an Analytical API\data\raw\images\2025-07-12\tikvahpharma\172307.jpg,172307,tikvahpharma,0,person,0.6986010074615479,"[137.46435546875, 127.31768798828125, 202.25096130371094, 218.1289520263672]"
C:\Users\hp\Desktop\matos\tenx 10academy\week 7\Shipping a Data Product From Raw Telegram Data to an Analytical API\data\raw\images\2025-07-12\tikvahpharma\172307.jpg,172307,tikvahpharma,0,person,0.6461811065673828,"[0.12705157697200775, 150.72647094726562, 111.80037689208984, 395.47589111328125]"
C:\Users\hp\Desktop\matos\tenx 10academy\week 7\Shipping a Data Product From Raw Telegram Data to an Analytical API\data\raw\images\2025-07-12\tikvahpharma\172307.jpg,172307,tikvahpharma,0,person,0.5579597353935242,"[184.235595703125, 123.87158203125, 259.6019287109375, 213.7503204345703]"
C:\Users\hp\Desktop\matos\tenx 10academy\week 7\Shipping a Data Product From Raw Telegram Data to an Analytical API\data\raw\images\2025-07-12\tikvahpharma\172307.jpg,172307,tikvahpharma,67,cell phone,0.45656925439834595,"[10.11734676361084, 294.3962097167969, 41.60844421386719, 321.1292724609375]"
C:\Users\hp\Desktop\matos\tenx 10academy\week 7\Shipping a Data Product From Raw Telegram Data to an Analytical API\data\raw\images\2025-07-12\tikvahpharma\172307.jpg,172307,tikvahpharma,0,person,0.4335753619670868,"[74.71992492675781, 176.32066345214844, 206.6210174560547, 363.66094970703125]"
C:\Users\hp\Desktop\matos\tenx 10academy\week 7\Shipping a Data Product From Raw Telegram Data to an Analytical API\data\raw\images\2025-07-12\tikvahpharma\172307.jpg,172307,tikvahpharma,0,person,0.3645077645778656,"[712.0468139648438, 136.77951049804688, 738.82763671875, 280.6050720214844]"
C:\Users\hp\Desktop\matos\tenx 10academy\week 7\Shipping a Data Product From Raw Telegram Data to an Analytical API\data\raw\images\2025-07-12\tikvahpharma\172307.jpg,172307,tikvahpharma,0,person,0.3589889407157898,"[561.7169189453125, 115.36289978027344, 606.04345703125, 192.50743103027344]"
C:\Users\hp\Desktop\matos\tenx 10academy\week 7\Shipping a Data Product From Raw Telegram Data to an Analytical API\data\raw\images\2025-07-12\tikvahpharma\172307.jpg,172307,tikvahpharma,0,person,0.2695575952529907,"[53.828125, 174.81422424316406, 208.68820190429688, 408.2739562988281]"
C:\Users\hp\Desktop\matos\tenx 10academy\week 7\Shipping a Data Product From Raw Telegram Data to an Analytical API\data\raw\images\2025-07-12\tikvahpharma\172345.jpg,172345,tikvahpharma,39,bottle,0.4879060685634613,"[49.2177734375, 290.681640625, 312.9827880859375, 1225.583251953125]"
C:\Users\hp\Desktop\matos\tenx 10academy\week 7\Shipping a Data Product From Raw Telegram Data to an Analytical API\data\raw\images\2025-07-12\tikvahpharma\172345.jpg,172345,tikvahpharma,73,book,0.2716194689273834,"[744.8682861328125, 207.846923828125, 1102.3233642578125, 1110.055419921875]"
C:\Users\hp\Desktop\matos\tenx 10academy\week 7\Shipping a Data Product From Raw Telegram Data to an Analytical API\data\raw\images\2025-07-12\tikvahpharma\172345.jpg,172345,tikvahpharma,39,bottle,0.2579015791416168,"[333.57012939453125, 302.5292663574219, 586.9369506835938, 1199.676513671875]"
C:\Users\hp\Desktop\matos\tenx 10academy\week 7\Shipping a Data Product From Raw Telegram Data to an Analytical API\data\raw\images\2025-07-12\tikvahpharma\172367.jpg,172367,tikvahpharma,65,remote,0.8464228510856628,"[623.7567138671875, 603.9696655273438, 1079.494384765625, 1065.947265625]"
C:\Users\hp\Desktop\matos\tenx 10academy\week 7\Shipping a Data Product From Raw Telegram Data to an Analytical API\data\raw\images\2025-07-13\lobelia4cosmetics\18536.jpg,18536,lobelia4cosmetics,39,bottle,0.47511228919029236,"[151.95941162109375, 26.680681228637695, 402.515869140625, 528.0278930664062]"
